league,match_id,season,date,teamA,teamB,scoreA,scoreB,setA_1,setA_2,setA_3,setA_4,setA_5,setB_1,setB_2,setB_3,setB_4,setB_5
Plusliga,1101104,2021,2021-02-24,Jastrzębski Węgiel,Aluron CMC Warta Zawiercie,1,3,19,25,20,13,0,25,20,25,25,0
Plusliga,1101105,2021,2021-01-30,Cerrad Enea Czarni Radom,VERVA Warszawa ORLEN Paliwa,1,3,22,25,20,17,0,25,22,25,25,0
Plusliga,1101106,2021,2020-10-04,Cerrad Enea Czarni Radom,Asseco Resovia Rzeszów,2,3,23,17,25,25,17,25,25,23,20,19
Plusliga,1101107,2021,2020-11-21,PGE Skra Bełchatów,Cuprum Lubin,0,3,22,18,21,0,0,25,25,25,0,0
Plusliga,1101108,2021,2021-02-03,Asseco Resovia Rzeszów,Grupa Azoty ZAKSA Kędzierzyn-Koźle,0,3,19,18,21,0,0,25,25,25,0,0
Plusliga,1101109,2021,2020-11-18,Indykpol AZS Olsztyn,MKS Będzin,3,0,25,25,25,0,0,18,18,7,0,0
Plusliga,1101110,2021,2020-11-22,VERVA Warszawa ORLEN Paliwa,MKS Będzin,3,0,25,27,25,0,0,22,25,17,0,0
Plusliga,1101111,2021,2021-01-29,Aluron CMC Warta Zawiercie,MKS Będzin,3,2,25,23,21,25,17,23,25,25,14,15
Plusliga,1101112,2021,2020-11-21,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Stal Nysa,3,0,25,25,25,0,0,21,13,19,0,0
Plusliga,1101113,2021,2021-01-30,Cuprum Lubin,Stal Nysa,3,2,25,23,25,14,15,20,25,23,25,10
Plusliga,1101114,2021,2020-10-10,Stal Nysa,Asseco Resovia Rzeszów,2,3,22,25,25,18,12,25,19,22,25,15
Plusliga,1101115,2021,2020-11-29,Stal Nysa,GKS Katowice,2,3,25,21,25,23,11,18,25,20,25,15
Plusliga,1101116,2021,2021-02-06,Stal Nysa,Indykpol AZS Olsztyn,3,1,30,25,22,25,0,28,22,25,23,0
Plusliga,1101117,2021,2020-10-10,Aluron CMC Warta Zawiercie,Cerrad Enea Czarni Radom,3,0,25,25,25,0,0,21,20,22,0,0
Plusliga,1101118,2021,2020-12-01,Ślepsk Malow Suwałki,Indykpol AZS Olsztyn,1,3,19,26,25,14,0,25,28,19,25,0
Plusliga,1101119,2021,2021-02-07,Trefl Gdańsk,GKS Katowice,3,1,21,25,25,25,0,25,22,23,21,0
Plusliga,1101120,2021,2020-10-11,Cuprum Lubin,Ślepsk Malow Suwałki,0,3,19,22,20,0,0,25,25,25,0,0
Plusliga,1101121,2021,2020-11-28,Trefl Gdańsk,Cerrad Enea Czarni Radom,3,1,28,25,25,25,0,30,12,18,17,0
Plusliga,1101122,2021,2021-02-05,Jastrzębski Węgiel,Ślepsk Malow Suwałki,3,0,32,27,25,0,0,30,25,13,0,0
Plusliga,1101123,2021,2020-10-20,MKS Będzin,GKS Katowice,0,3,26,23,18,0,0,28,25,25,0,0
Plusliga,1101124,2021,2020-12-30,Asseco Resovia Rzeszów,Jastrzębski Węgiel,0,3,23,18,22,0,0,25,25,25,0,0
Plusliga,1101125,2021,2021-02-07,Cerrad Enea Czarni Radom,PGE Skra Bełchatów,1,3,18,23,26,16,0,25,25,24,25,0
Plusliga,1101126,2021,2020-10-10,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Indykpol AZS Olsztyn,3,1,25,25,17,25,0,21,18,25,16,0
Plusliga,1101127,2021,2020-11-29,Aluron CMC Warta Zawiercie,PGE Skra Bełchatów,0,3,15,22,19,0,0,25,25,25,0,0
Plusliga,1101128,2021,2021-02-06,VERVA Warszawa ORLEN Paliwa,Asseco Resovia Rzeszów,1,3,22,25,17,16,0,25,22,25,25,0
Plusliga,1101129,2021,2020-10-28,VERVA Warszawa ORLEN Paliwa,Trefl Gdańsk,1,3,25,23,17,25,0,23,25,25,27,0
Plusliga,1101130,2021,2020-11-29,VERVA Warszawa ORLEN Paliwa,Cuprum Lubin,3,1,25,25,19,25,0,19,15,25,23,0
Plusliga,1101131,2021,2021-02-06,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Aluron CMC Warta Zawiercie,0,3,18,23,19,0,0,25,25,25,0,0
Plusliga,1101132,2021,2021-01-16,PGE Skra Bełchatów,Jastrzębski Węgiel,0,3,25,23,18,0,0,27,25,25,0,0
Plusliga,1101133,2021,2020-11-28,MKS Będzin,Grupa Azoty ZAKSA Kędzierzyn-Koźle,1,3,25,24,23,17,0,21,26,25,25,0
Plusliga,1101134,2021,2021-02-08,Cuprum Lubin,MKS Będzin,3,0,25,25,25,0,0,11,20,20,0,0
Plusliga,1101135,2021,2021-02-02,Jastrzębski Węgiel,Stal Nysa,3,0,27,25,25,0,0,25,19,20,0,0
Plusliga,1101136,2021,2020-12-04,Stal Nysa,VERVA Warszawa ORLEN Paliwa,2,3,25,23,15,25,10,21,25,25,21,15
Plusliga,1101137,2021,2021-02-27,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Cuprum Lubin,2,3,25,25,20,23,11,20,21,25,25,15
Plusliga,1101138,2021,2020-10-14,Trefl Gdańsk,PGE Skra Bełchatów,1,3,25,23,20,15,0,23,25,25,25,0
Plusliga,1101139,2021,2020-12-04,Grupa Azoty ZAKSA Kędzierzyn-Koźle,PGE Skra Bełchatów,3,2,22,25,25,26,15,25,23,13,28,7
Plusliga,1101140,2021,2021-02-21,Aluron CMC Warta Zawiercie,VERVA Warszawa ORLEN Paliwa,0,3,21,13,20,0,0,25,25,25,0,0
Plusliga,1101141,2021,2020-10-15,Indykpol AZS Olsztyn,VERVA Warszawa ORLEN Paliwa,3,2,22,25,21,25,15,25,22,25,14,13
Plusliga,1101142,2021,2020-12-16,Jastrzębski Węgiel,MKS Będzin,3,1,25,23,25,25,0,17,25,23,14,0
Plusliga,1101143,2021,2021-02-20,Asseco Resovia Rzeszów,PGE Skra Bełchatów,3,0,25,26,29,0,0,15,24,27,0,0
Plusliga,1101144,2021,2021-01-10,Grupa Azoty ZAKSA Kędzierzyn-Koźle,GKS Katowice,3,0,25,26,25,0,0,16,24,16,0,0
Plusliga,1101145,2021,2020-12-05,Cuprum Lubin,Trefl Gdańsk,2,3,23,25,27,18,16,25,20,25,25,18
Plusliga,1101146,2021,2021-02-21,Cerrad Enea Czarni Radom,Jastrzębski Węgiel,0,3,27,18,15,0,0,29,25,25,0,0
Plusliga,1101147,2021,2020-11-11,MKS Będzin,Ślepsk Malow Suwałki,0,3,22,23,20,0,0,25,25,25,0,0
Plusliga,1101148,2021,2020-12-05,Aluron CMC Warta Zawiercie,Indykpol AZS Olsztyn,3,0,25,25,25,0,0,23,23,20,0,0
Plusliga,1101149,2021,2021-02-22,Ślepsk Malow Suwałki,Trefl Gdańsk,3,1,25,26,23,25,0,21,24,25,18,0
Plusliga,1101150,2021,2020-11-04,Cerrad Enea Czarni Radom,Cuprum Lubin,3,1,16,27,25,25,0,25,25,22,19,0
Plusliga,1101151,2021,2020-12-06,Asseco Resovia Rzeszów,GKS Katowice,3,0,25,25,25,0,0,13,23,19,0,0
Plusliga,1101152,2021,2021-02-27,GKS Katowice,Indykpol AZS Olsztyn,3,1,25,25,22,25,0,20,22,25,20,0
Plusliga,1101153,2021,2020-12-02,Asseco Resovia Rzeszów,Aluron CMC Warta Zawiercie,3,0,25,25,26,0,0,18,23,24,0,0
Plusliga,1101154,2021,2020-10-20,Cerrad Enea Czarni Radom,Ślepsk Malow Suwałki,0,3,24,23,28,0,0,26,25,30,0,0
Plusliga,1101155,2021,2021-02-19,MKS Będzin,Stal Nysa,0,3,23,12,18,0,0,25,25,25,0,0
Plusliga,1101156,2021,2020-10-24,Jastrzębski Węgiel,Trefl Gdańsk,3,0,25,25,33,0,0,19,19,31,0,0
Plusliga,1101157,2021,2021-02-01,PGE Skra Bełchatów,Ślepsk Malow Suwałki,3,0,25,26,25,0,0,17,24,15,0,0
Plusliga,1101158,2021,2021-03-07,Grupa Azoty ZAKSA Kędzierzyn-Koźle,VERVA Warszawa ORLEN Paliwa,3,0,25,25,25,0,0,20,20,22,0,0
Plusliga,1101159,2021,2020-12-16,PGE Skra Bełchatów,Indykpol AZS Olsztyn,3,0,25,25,25,0,0,17,21,22,0,0
Plusliga,1101160,2021,2021-02-28,PGE Skra Bełchatów,VERVA Warszawa ORLEN Paliwa,3,1,17,25,29,25,0,25,20,27,19,0
Plusliga,1101161,2021,2021-03-09,PGE Skra Bełchatów,MKS Będzin,3,0,25,25,25,0,0,23,16,21,0,0
Plusliga,1101162,2021,2020-10-18,VERVA Warszawa ORLEN Paliwa,GKS Katowice,3,1,21,25,25,25,0,25,11,22,16,0
Plusliga,1101163,2021,2020-12-13,Jastrzębski Węgiel,Grupa Azoty ZAKSA Kędzierzyn-Koźle,1,3,23,25,25,22,0,25,27,23,25,0
Plusliga,1101164,2021,2020-10-31,Ślepsk Malow Suwałki,Grupa Azoty ZAKSA Kędzierzyn-Koźle,0,3,24,23,19,0,0,26,25,25,0,0
Plusliga,1101165,2021,2020-12-12,Trefl Gdańsk,MKS Będzin,3,0,25,25,25,0,0,21,15,16,0,0
Plusliga,1101166,2021,2021-03-05,Cuprum Lubin,Jastrzębski Węgiel,0,3,25,25,13,0,0,27,27,25,0,0
Plusliga,1101167,2021,2020-12-03,MKS Będzin,Cerrad Enea Czarni Radom,1,3,23,25,23,17,0,25,18,25,25,0
Plusliga,1101168,2021,2020-11-08,Indykpol AZS Olsztyn,Cuprum Lubin,0,3,19,22,22,0,0,25,25,25,0,0
Plusliga,1101169,2021,2021-03-07,Trefl Gdańsk,Aluron CMC Warta Zawiercie,3,1,25,25,23,26,0,21,15,25,24,0
Plusliga,1101170,2021,2020-12-09,Cuprum Lubin,Asseco Resovia Rzeszów,3,1,25,21,25,25,0,21,25,23,23,0
Plusliga,1101171,2021,2020-12-12,GKS Katowice,Aluron CMC Warta Zawiercie,3,1,28,25,20,26,0,26,15,25,24,0
Plusliga,1101172,2021,2020-11-17,Aluron CMC Warta Zawiercie,Stal Nysa,1,3,25,22,20,22,0,22,25,25,25,0
Plusliga,1101173,2021,2020-12-14,Ślepsk Malow Suwałki,Asseco Resovia Rzeszów,3,1,25,25,21,25,0,12,21,25,23,0
Plusliga,1101174,2021,2021-03-08,Indykpol AZS Olsztyn,Asseco Resovia Rzeszów,3,1,29,25,19,25,0,27,23,25,18,0
Plusliga,1101301,2021,2021-01-05,VERVA Warszawa ORLEN Paliwa,Stal Nysa,3,2,25,22,23,25,20,10,25,25,22,18
Plusliga,1101303,2021,2021-03-27,Asseco Resovia Rzeszów,PGE Skra Bełchatów,0,3,20,21,22,0,0,25,25,25,0,0
Plusliga,1101304,2021,2021-03-20,PGE Skra Bełchatów,Asseco Resovia Rzeszów,3,1,25,11,25,25,0,23,25,20,19,0
Plusliga,1101305,2021,2021-04-14,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Jastrzębski Węgiel,1,3,25,23,19,21,0,16,25,25,25,0
Plusliga,1101306,2021,2021-04-14,PGE Skra Bełchatów,VERVA Warszawa ORLEN Paliwa,2,3,25,20,25,19,19,15,25,11,25,21
Plusliga,1101307,2021,2021-04-08,Aluron CMC Warta Zawiercie,Ślepsk Malow Suwałki,3,1,22,25,25,25,0,25,19,22,23,0
Plusliga,1101308,2021,2021-04-07,VERVA Warszawa ORLEN Paliwa,Jastrzębski Węgiel,1,3,29,27,20,24,0,27,29,25,26,0
Plusliga,1101309,2021,2021-03-20,Trefl Gdańsk,VERVA Warszawa ORLEN Paliwa,3,1,25,25,21,25,0,18,20,25,22,0
Plusliga,1101310,2021,2021-03-21,Jastrzębski Węgiel,Aluron CMC Warta Zawiercie,3,0,25,25,25,0,0,23,21,18,0,0
Plusliga,1101311,2021,2021-03-27,VERVA Warszawa ORLEN Paliwa,Trefl Gdańsk,3,2,25,25,21,21,15,22,23,25,25,13
Plusliga,1101312,2021,2021-03-27,Aluron CMC Warta Zawiercie,Jastrzębski Węgiel,1,3,26,18,23,22,0,24,25,25,25,0
Plusliga,1101313,2021,2021-03-28,Ślepsk Malow Suwałki,Grupa Azoty ZAKSA Kędzierzyn-Koźle,1,3,25,20,21,21,0,20,25,25,25,0
Plusliga,1101314,2021,2021-03-21,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Ślepsk Malow Suwałki,3,1,17,25,25,25,0,25,16,16,21,0
Plusliga,1101315,2021,2021-03-26,Indykpol AZS Olsztyn,GKS Katowice,2,3,26,25,25,25,16,28,18,14,27,18
Plusliga,1101316,2021,2021-03-22,GKS Katowice,Indykpol AZS Olsztyn,3,1,25,27,21,25,0,20,25,25,22,0
Plusliga,1101317,2021,2021-03-28,Cuprum Lubin,Cerrad Enea Czarni Radom,3,0,25,25,25,0,0,19,17,21,0,0
Plusliga,1101318,2021,2021-03-19,Cerrad Enea Czarni Radom,Cuprum Lubin,3,0,25,25,25,0,0,21,22,13,0,0
Plusliga,1101320,2021,2021-04-18,Jastrzębski Węgiel,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,1,22,25,27,25,0,25,19,25,23,0
Plusliga,1101321,2021,2021-04-18,VERVA Warszawa ORLEN Paliwa,PGE Skra Bełchatów,1,3,25,21,22,23,0,13,25,25,25,0
Plusliga,1101322,2021,2021-04-08,Trefl Gdańsk,Asseco Resovia Rzeszów,0,3,30,18,26,0,0,32,25,28,0,0
Plusliga,1101323,2021,2021-04-03,Asseco Resovia Rzeszów,Trefl Gdańsk,3,1,25,22,25,25,0,23,25,22,19,0
Plusliga,1101324,2021,2021-04-02,Ślepsk Malow Suwałki,Aluron CMC Warta Zawiercie,3,1,26,25,25,25,0,28,18,21,19,0
Plusliga,1101325,2021,2021-04-03,Jastrzębski Węgiel,VERVA Warszawa ORLEN Paliwa,3,2,25,23,25,22,15,20,25,23,25,12
Plusliga,1101326,2021,2021-04-07,PGE Skra Bełchatów,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,1,31,17,27,25,0,29,25,25,20,0
Plusliga,1101327,2021,2021-04-03,Grupa Azoty ZAKSA Kędzierzyn-Koźle,PGE Skra Bełchatów,3,0,25,25,25,0,0,23,17,20,0,0
Plusliga,1101385,2021,2021-03-31,Trefl Gdańsk,VERVA Warszawa ORLEN Paliwa,0,3,21,19,18,0,0,25,25,25,0,0
Plusliga,1101387,2021,2021-04-11,Grupa Azoty ZAKSA Kędzierzyn-Koźle,PGE Skra Bełchatów,3,0,25,25,25,0,0,23,19,21,0,0
Plusliga,1101391,2021,2021-04-21,PGE Skra Bełchatów,VERVA Warszawa ORLEN Paliwa,0,3,20,20,22,0,0,25,25,25,0,0
Superlega,33676,2021,2020-10-04,Itas Trentino,NBV Verona,0,3,26,23,21,,,28,25,25,,
Superlega,33776,2021,2021-01-09,Gas Sales Bluenergy Piacenza,Tonno Callipo Calabria Vibo Valentia,3,1,22,27,25,25,,25,25,20,22,
Superlega,33787,2021,2021-01-24,Gas Sales Bluenergy Piacenza,NBV Verona,3,1,25,25,23,25,,17,19,25,20,
Superlega,34519,2021,2021-04-01,Itas Trentino,Cucine Lube Civitanova,0,3,23,23,17,,,25,25,25,,
Superlega,33713,2021,2020-12-09,Consar Ravenna,NBV Verona,0,3,19,20,33,,,25,25,35,,
Superlega,33738,2021,2020-11-28,Gas Sales Bluenergy Piacenza,Consar Ravenna,3,1,19,25,25,25,,25,21,21,22,
Superlega,34527,2021,2021-04-18,Cucine Lube Civitanova,Sir Safety Conad Perugia,2,3,25,21,25,25,12,21,25,27,23,15
Superlega,33750,2021,2020-12-12,Leo Shoes Modena,Consar Ravenna,3,0,25,25,25,,,21,15,12,,
Superlega,33720,2021,2020-11-07,Kioene Padova,Allianz Milano,2,3,16,25,15,25,11,25,21,25,18,15
Superlega,33777,2021,2021-01-16,Cucine Lube Civitanova,Leo Shoes Modena,3,2,25,28,25,16,15,20,30,19,25,10
Superlega,34652,2021,2021-04-03,Leo Shoes Modena,Allianz Milano,1,3,22,20,27,24,,25,25,25,26,
Superlega,34663,2021,2021-04-10,Kioene Padova,Top Volley Cisterna,3,0,25,25,25,,,17,19,15,,
Superlega,33798,2021,2021-02-07,Kioene Padova,NBV Verona,3,2,23,25,25,13,15,25,23,22,25,10
Superlega,33761,2021,2021-02-10,Consar Ravenna,Allianz Milano,1,3,14,22,25,18,,25,25,21,25,
Superlega,33716,2021,2020-11-01,Tonno Callipo Calabria Vibo Valentia,Vero Volley Monza,3,1,25,18,25,25,,19,25,22,22,
Superlega,34516,2021,2021-03-27,Sir Safety Conad Perugia,Vero Volley Monza,3,2,21,25,25,23,15,25,21,19,25,12
Superlega,33799,2021,2021-02-06,Sir Safety Conad Perugia,Vero Volley Monza,0,3,12,18,20,,,25,25,25,,
Superlega,33686,2021,2020-10-07,Top Volley Cisterna,Gas Sales Bluenergy Piacenza,1,3,25,21,22,21,,22,25,25,25,
Superlega,33793,2021,2021-02-03,Vero Volley Monza,Gas Sales Bluenergy Piacenza,0,3,20,30,22,,,25,32,25,,
Superlega,33698,2021,2020-10-14,Tonno Callipo Calabria Vibo Valentia,NBV Verona,3,2,25,23,20,25,15,22,25,25,17,11
Superlega,33795,2021,2021-02-06,Tonno Callipo Calabria Vibo Valentia,Cucine Lube Civitanova,3,2,22,21,25,25,15,25,25,22,21,10
Superlega,33783,2021,2021-01-24,Top Volley Cisterna,Cucine Lube Civitanova,0,3,18,18,21,,,25,25,25,,
Superlega,33670,2021,2020-09-30,Sir Safety Conad Perugia,Tonno Callipo Calabria Vibo Valentia,3,0,35,25,26,,,33,20,24,,
Superlega,33778,2021,2021-01-17,Sir Safety Conad Perugia,Allianz Milano,3,1,25,23,25,25,,18,25,16,21,
Superlega,34528,2021,2021-04-21,Sir Safety Conad Perugia,Cucine Lube Civitanova,0,3,20,18,14,,,25,25,25,,
Superlega,33781,2021,2021-01-16,Itas Trentino,Top Volley Cisterna,3,1,24,26,25,25,,26,24,20,18,
Superlega,34659,2021,2021-04-08,Consar Ravenna,Top Volley Cisterna,2,3,23,25,25,28,16,25,23,23,30,18
Superlega,33688,2021,2020-10-11,Consar Ravenna,Top Volley Cisterna,3,0,25,25,25,,,22,21,21,,
Superlega,33694,2021,2020-12-09,Itas Trentino,Leo Shoes Modena,3,0,26,25,25,,,24,22,20,,
Superlega,33740,2021,2020-11-28,Cucine Lube Civitanova,NBV Verona,3,1,25,25,19,25,,17,12,25,13,
Superlega,33775,2021,2021-01-10,Itas Trentino,Vero Volley Monza,3,2,25,20,25,20,15,16,25,17,25,13
Superlega,33794,2021,2021-02-02,Top Volley Cisterna,Tonno Callipo Calabria Vibo Valentia,3,2,15,27,21,25,15,25,25,25,21,12
Superlega,34664,2021,2021-04-15,Allianz Milano,NBV Verona,0,3,19,17,11,,,25,25,25,,
Superlega,33697,2021,2020-10-14,Gas Sales Bluenergy Piacenza,Cucine Lube Civitanova,1,3,29,21,25,23,,31,25,20,25,
Superlega,34501,2021,2021-03-06,Allianz Milano,NBV Verona,3,0,25,25,25,,,18,23,23,,
Superlega,33764,2021,2020-12-28,NBV Verona,Tonno Callipo Calabria Vibo Valentia,3,1,21,25,25,25,,25,19,14,22,
Superlega,33709,2021,2020-10-25,Vero Volley Monza,Itas Trentino,3,2,25,21,19,25,15,21,25,25,16,13
Superlega,34645,2021,2021-03-28,Leo Shoes Modena,Consar Ravenna,2,3,23,25,25,20,17,25,23,14,25,19
Superlega,33733,2021,2020-11-22,Vero Volley Monza,Sir Safety Conad Perugia,3,0,25,25,25,,,20,21,22,,
Superlega,33779,2021,2021-01-17,NBV Verona,Consar Ravenna,0,3,23,23,22,,,25,25,25,,
Superlega,34668,2021,2021-04-18,Tonno Callipo Calabria Vibo Valentia,Allianz Milano,0,3,28,18,20,,,30,25,25,,
Superlega,33696,2021,2020-10-14,Kioene Padova,Vero Volley Monza,2,3,28,25,12,24,14,26,15,25,26,16
Superlega,33756,2021,2020-12-19,Sir Safety Conad Perugia,NBV Verona,3,1,25,25,26,25,,20,22,28,20,
Superlega,34671,2021,2021-04-18,NBV Verona,Top Volley Cisterna,3,1,25,19,28,32,,23,25,26,30,
Superlega,34662,2021,2021-04-12,Allianz Milano,Consar Ravenna,3,0,25,25,25,,,19,23,18,,
Superlega,33757,2021,2021-01-21,Cucine Lube Civitanova,Vero Volley Monza,3,1,25,25,22,25,,20,19,25,23,
Superlega,33687,2021,2020-10-11,Leo Shoes Modena,Allianz Milano,1,3,24,19,25,24,,26,25,20,26,
Superlega,33780,2021,2021-01-17,Kioene Padova,Gas Sales Bluenergy Piacenza,2,3,26,25,26,16,11,24,17,28,25,15
Superlega,33786,2021,2021-01-24,Allianz Milano,Kioene Padova,3,1,26,25,25,25,,28,22,17,20,
Superlega,34660,2021,2021-04-11,Tonno Callipo Calabria Vibo Valentia,Gas Sales Bluenergy Piacenza,0,3,20,20,20,,,25,25,25,,
Superlega,33706,2021,2020-10-25,Sir Safety Conad Perugia,Consar Ravenna,3,0,25,25,26,,,18,20,24,,
Superlega,34505,2021,2021-03-09,Vero Volley Monza,Tonno Callipo Calabria Vibo Valentia,3,1,25,25,24,25,,20,22,26,22,
Superlega,33753,2021,2021-01-21,Allianz Milano,Leo Shoes Modena,3,2,20,30,25,21,20,25,28,18,25,18
Superlega,33680,2021,2020-10-04,Tonno Callipo Calabria Vibo Valentia,Leo Shoes Modena,0,3,21,26,20,,,25,28,25,,
Superlega,33735,2021,2020-11-29,Vero Volley Monza,Leo Shoes Modena,3,1,25,21,25,25,,14,25,13,22,
Superlega,33721,2021,2020-12-16,NBV Verona,Gas Sales Bluenergy Piacenza,1,3,23,19,25,24,,25,25,21,26,
Superlega,33773,2021,2020-11-14,Leo Shoes Modena,Kioene Padova,3,0,25,25,30,,,23,17,28,,
Superlega,34529,2021,2021-04-24,Cucine Lube Civitanova,Sir Safety Conad Perugia,3,1,25,25,21,25,,20,22,25,21,
Superlega,33695,2021,2020-10-14,Allianz Milano,Consar Ravenna,3,2,25,30,24,25,15,22,32,26,22,12
Superlega,34513,2021,2021-03-20,Vero Volley Monza,Tonno Callipo Calabria Vibo Valentia,3,2,25,17,25,22,16,21,25,22,25,14
Superlega,34504,2021,2021-03-10,Sir Safety Conad Perugia,Allianz Milano,2,3,25,25,25,31,17,18,21,27,33,19
Superlega,33752,2021,2020-12-13,Gas Sales Bluenergy Piacenza,Top Volley Cisterna,3,0,25,25,25,,,21,19,17,,
Superlega,34499,2021,2021-02-27,Consar Ravenna,Leo Shoes Modena,0,3,22,22,25,,,25,25,27,,
Superlega,34531,2021,2021-04-22,Gas Sales Bluenergy Piacenza,Leo Shoes Modena,0,3,21,16,21,,,25,25,25,,
Superlega,33728,2021,2020-12-16,Tonno Callipo Calabria Vibo Valentia,Top Volley Cisterna,3,0,25,25,25,,,17,16,18,,
Superlega,34533,2021,2021-04-25,Allianz Milano,Leo Shoes Modena,1,3,25,20,20,15,,16,25,25,25,
Superlega,34509,2021,2021-03-14,Tonno Callipo Calabria Vibo Valentia,Vero Volley Monza,3,0,25,33,30,,,18,31,28,,
Superlega,34667,2021,2021-04-14,Top Volley Cisterna,Leo Shoes Modena,2,3,29,24,25,23,15,27,26,21,25,17
Superlega,33700,2021,2020-10-18,Leo Shoes Modena,Gas Sales Bluenergy Piacenza,3,0,25,25,26,,,16,17,24,,
Superlega,33782,2021,2021-01-19,Vero Volley Monza,Tonno Callipo Calabria Vibo Valentia,3,1,21,25,25,25,,25,21,18,21,
Superlega,33692,2021,2020-10-11,Gas Sales Bluenergy Piacenza,Itas Trentino,0,3,22,13,21,,,25,25,25,,
Superlega,34510,2021,2021-03-14,Gas Sales Bluenergy Piacenza,Itas Trentino,1,3,17,27,18,22,,25,25,25,25,
Superlega,33760,2021,2020-12-27,Leo Shoes Modena,Itas Trentino,1,3,18,27,25,22,,25,29,23,25,
Superlega,34647,2021,2021-03-28,Top Volley Cisterna,Tonno Callipo Calabria Vibo Valentia,3,0,25,25,25,,,12,18,18,,
Superlega,34518,2021,2021-03-31,Vero Volley Monza,Sir Safety Conad Perugia,1,3,22,25,29,19,,25,22,31,25,
Superlega,33710,2021,2020-10-24,Tonno Callipo Calabria Vibo Valentia,Gas Sales Bluenergy Piacenza,1,3,19,20,25,19,,25,25,23,25,
Superlega,33766,2021,2021-01-12,Gas Sales Bluenergy Piacenza,Leo Shoes Modena,0,3,33,15,22,,,35,25,25,,
Superlega,33734,2021,2020-11-25,Top Volley Cisterna,Leo Shoes Modena,2,3,19,25,27,22,7,25,19,25,25,15
Superlega,33768,2021,2021-01-03,NBV Verona,Allianz Milano,3,1,21,25,25,25,,25,22,22,17,
Superlega,33718,2021,2020-12-03,Sir Safety Conad Perugia,Leo Shoes Modena,3,0,25,25,26,,,20,23,24,,
Superlega,33770,2021,2021-01-03,Vero Volley Monza,Top Volley Cisterna,3,1,25,23,25,25,,22,25,23,22,
Superlega,34650,2021,2021-03-31,Allianz Milano,Top Volley Cisterna,3,2,25,25,18,35,15,22,22,25,37,13
Superlega,33758,2021,2020-12-20,Itas Trentino,Gas Sales Bluenergy Piacenza,3,0,25,25,25,,,16,21,17,,
Superlega,33729,2021,2020-11-15,Cucine Lube Civitanova,Tonno Callipo Calabria Vibo Valentia,1,3,23,25,20,23,,25,18,25,25,
Superlega,33765,2021,2021-01-02,Kioene Padova,Cucine Lube Civitanova,0,3,23,22,18,,,25,25,25,,
Superlega,33789,2021,2021-02-03,NBV Verona,Leo Shoes Modena,1,3,21,25,23,21,,25,15,25,25,
Superlega,33702,2021,2020-10-18,Allianz Milano,NBV Verona,3,1,15,25,27,25,,25,19,25,22,
Superlega,34666,2021,2021-04-15,Kioene Padova,Gas Sales Bluenergy Piacenza,1,3,25,18,19,19,,23,25,25,25,
Superlega,33693,2021,2020-10-14,Sir Safety Conad Perugia,Top Volley Cisterna,3,0,25,25,25,,,23,21,20,,
Superlega,33774,2021,2021-01-10,Top Volley Cisterna,NBV Verona,0,3,23,22,23,,,25,25,25,,
Superlega,33674,2021,2020-09-28,NBV Verona,Cucine Lube Civitanova,0,3,23,20,21,,,25,25,25,,
Superlega,34511,2021,2021-03-17,Leo Shoes Modena,Cucine Lube Civitanova,1,3,25,21,20,22,,23,25,25,25,
Superlega,33726,2021,2020-12-17,Kioene Padova,Consar Ravenna,1,3,24,25,25,22,,26,27,22,25,
Superlega,33759,2021,2020-12-27,Top Volley Cisterna,Sir Safety Conad Perugia,0,3,14,19,21,,,25,25,25,,
Superlega,34508,2021,2021-03-14,Allianz Milano,Sir Safety Conad Perugia,1,3,25,23,23,20,,23,25,25,25,
Superlega,33671,2021,2020-09-27,Allianz Milano,Top Volley Cisterna,3,0,25,26,25,,,20,24,20,,
Superlega,34495,2021,2021-02-21,Allianz Milano,NBV Verona,3,1,25,25,20,32,,16,19,25,30,
Superlega,34665,2021,2021-04-14,Consar Ravenna,Tonno Callipo Calabria Vibo Valentia,3,0,25,25,25,,,23,22,18,,
Superlega,33743,2021,2020-12-04,Allianz Milano,Vero Volley Monza,2,3,20,24,25,25,11,25,26,13,22,15
Superlega,33724,2021,2020-12-23,Sir Safety Conad Perugia,Cucine Lube Civitanova,2,3,25,28,18,25,12,22,30,25,18,15
Superlega,33690,2021,2020-10-11,NBV Verona,Sir Safety Conad Perugia,0,3,22,22,23,,,25,25,25,,
Superlega,33791,2021,2021-02-03,Allianz Milano,Itas Trentino,3,0,25,25,25,,,22,23,22,,
Superlega,33769,2021,2021-01-03,Tonno Callipo Calabria Vibo Valentia,Consar Ravenna,3,0,25,25,25,,,21,21,22,,
Superlega,33723,2021,2020-12-23,Leo Shoes Modena,NBV Verona,3,1,25,28,25,25,,19,30,23,19,
Superlega,34658,2021,2021-04-07,NBV Verona,Kioene Padova,3,0,25,25,25,,,19,20,22,,
